구분,순위,code,name,close,chg_pct,amount_eok,volume,cap_eok,공시
거래대금,24,012450,한화에어로스페이스,1067000.0,1.91,2226.4,210165,550181.5,
거래대금,25,108490,로보티즈,323500.0,4.35,2141.4,659987,47447.8,
거래대금,26,058470,리노공업,69300.0,-1.14,2036.9,2876792,52814.8,
거래대금,27,003280,흥아해운,1901.0,8.01,2000.1,99746740,4570.5,
거래대금,28,196170,알테오젠,277000.0,-0.89,1800.3,655737,192944.7,
거래대금,29,035420,NAVER,208000.0,-0.95,1798.5,867123,316319.1,
거래대금,30,028260,삼성물산,379500.0,0.93,1761.0,470107,615426.0,
거래대금,31,386380,스카이랩스,26100.0,-13.86,1749.2,6170777,4896.9,
거래대금,32,010950,S-Oil,154900.0,-6.63,1653.2,1055828,174390.7,
거래대금,33,047040,대우건설,19750.0,1.54,1621.1,8440463,81154.3,
거래대금,34,319660,피에스케이,130300.0,-1.14,1588.9,1189771,37743.6,
거래대금,35,012330,현대모비스,415500.0,-0.48,1577.0,379924,373204.5,
거래대금,36,055550,신한지주,110300.0,-0.27,1543.6,1398309,517803.6,
거래대금,37,069540,빛과전자,3925.0,3.02,1524.3,38771527,4423.2,
거래대금,38,440110,파두,79300.0,6.59,1512.2,1973480,39738.0,
거래대금,39,373220,LG에너지솔루션,365000.0,-1.62,1475.7,404580,854100.0,
거래대금,40,032830,삼성생명,309500.0,1.98,1366.3,444571,619000.0,
상승률,1,248170,샘표식품,30150.0,29.96,493.6,1726181,1377.3,
상승률,2,224060,더코디,9890.0,29.96,103.3,1120379,510.4,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정)
상승률,3,073010,케이에스피,3350.0,20.07,208.6,6285131,1346.4,
상승률,4,024060,흥구석유,14510.0,20.02,3264.7,22285603,2176.5,
상승률,5,950250,테라뷰,3660.0,17.87,289.1,8134996,1306.5,조회공시요구(현저한시황변동)
상승률,6,475040,스트라드비젼,3810.0,14.59,482.8,13062267,2050.7,
상승률,7,131290,티에스이,306500.0,14.15,2368.3,796059,33903.3,
상승률,8,100590,머큐리,4970.0,14.12,502.4,10132916,851.8,
상승률,9,437730,삼현,38650.0,13.68,224.7,597197,12255.0,
상승률,10,452450,피아이이,4925.0,13.48,284.0,5496316,1774.4,
상승률,11,475400,씨메스로보틱스,19460.0,13.07,197.4,952659,2297.6,
상승률,12,0011A0,액스비스,11700.0,12.5,684.1,5819509,1092.0,
상승률,13,432720,퀄리타스반도체,10080.0,12.37,158.2,1559017,1430.1,
상승률,14,488280,에스투더블유,11750.0,11.9,102.0,897565,1272.0,
상승률,15,187660,페니트리움바이오,8300.0,11.86,736.2,8728157,5309.2,
상승률,16,078340,컴투스,34850.0,11.7,112.3,331669,4213.8,
상승률,17,210980,SK디앤디,4155.0,10.8,83.2,1890638,773.6,
상승률,18,012630,HDC,27350.0,10.73,90.4,339793,16339.4,
상승률,19,004090,한국석유,12740.0,10.3,1018.1,7496630,1617.2,
상승률,20,425420,티에프이,58900.0,10.3,216.7,369816,7272.5,
상승률,21,0039P0,매드업,9670.0,10.01,1025.9,10553478,1818.7,
상승률,22,000440,중앙에너비스,13550.0,9.89,160.7,1120243,843.8,
상승률,23,443060,HD현대마린솔루션,229500.0,9.03,536.1,236267,102892.8,
상승률,24,348210,넥스틴,34450.0,8.85,140.3,432485,3609.3,
상승률,25,064290,인텍플러스,48900.0,8.79,232.9,486863,6336.3,
상승률,26,281820,케이씨텍,72100.0,8.58,489.0,695000,14274.8,
상승률,27,073240,금호타이어,7680.0,8.17,414.4,5520210,22061.6,
상승률,28,003280,흥아해운,1901.0,8.01,2000.1,99746740,4570.5,
상승률,29,092790,넥스틸,14370.0,7.96,1235.1,8271229,3736.5,
상승률,30,092870,엑시콘,29150.0,7.56,90.1,315350,3804.3,
상승률,31,388720,유일로보틱스,71300.0,7.54,161.5,218759,8400.1,
상승률,32,006880,신송홀딩스,4730.0,7.5,66.4,1336165,559.5,
상승률,33,083450,GST,46950.0,7.44,120.7,260179,8652.9,
상승률,34,900270,헝셩그룹,3110.0,7.43,69.2,2128345,333.2,
상승률,35,036540,SFA반도체,7110.0,7.24,867.4,12476731,11693.1,
상승률,36,261780,아리바이오랩,3525.0,7.14,73.6,2093250,1020.7,
상승률,37,101490,에스앤에스텍,43500.0,7.14,408.5,970688,9280.7,
상승률,38,036930,주성엔지니어링,221000.0,7.02,11337.0,5078610,102723.3,
상승률,39,005180,빙그레,91200.0,6.67,106.9,119582,8453.4,
상승률,40,440110,파두,79300.0,6.59,1512.2,1973480,39738.0,
거래량,1,003280,흥아해운,1901.0,8.01,2000.1,99746740,4570.5,
거래량,2,069540,빛과전자,3925.0,3.02,1524.3,38771527,4423.2,
거래량,3,005930,삼성전자,269000.0,-0.19,60283.1,22517075,15726489.5,
거래량,4,024060,흥구석유,14510.0,20.02,3264.7,22285603,2176.5,
거래량,5,033340,좋은사람들,460.0,-9.45,107.7,20583738,446.0,
거래량,6,032820,우리기술,14600.0,1.96,2541.4,17867161,25226.6,
거래량,7,067290,JW신약,3620.0,-6.34,548.1,14389571,2028.5,
거래량,8,475040,스트라드비젼,3810.0,14.59,482.8,13062267,2050.7,
거래량,9,046970,우리로,6700.0,1.98,866.5,12840849,2936.3,
거래량,10,036540,SFA반도체,7110.0,7.24,867.4,12476731,11693.1,
거래량,11,032940,원익,10500.0,2.94,1314.1,11966893,1910.3,
거래량,12,0039P0,매드업,9670.0,10.01,1025.9,10553478,1818.7,
거래량,13,100590,머큐리,4970.0,14.12,502.4,10132916,851.8,
거래량,14,198440,강동씨앤엘,2120.0,1.68,219.8,10074074,1291.8,
거래량,15,051980,중앙첨단소재,1035.0,-2.63,112.0,9729329,1149.8,
거래량,16,005860,한일사료,2490.0,3.32,243.6,9257442,981.2,
거래량,17,187660,페니트리움바이오,8300.0,11.86,736.2,8728157,5309.2,
거래량,18,047040,대우건설,19750.0,1.54,1621.1,8440463,81154.3,
거래량,19,092790,넥스틸,14370.0,7.96,1235.1,8271229,3736.5,
거래량,20,010170,대한광통신,14740.0,-1.47,1185.1,8162022,22918.6,
거래량,21,950250,테라뷰,3660.0,17.87,289.1,8134996,1306.5,조회공시요구(현저한시황변동)
거래량,22,004090,한국석유,12740.0,10.3,1018.1,7496630,1617.2,
거래량,23,452190,한빛레이저,4940.0,-1.2,384.3,7396458,1181.7,
거래량,24,053260,금강철강,7690.0,-3.75,601.8,7253894,1439.6,
거래량,25,079650,서산,8040.0,2.68,569.2,7078356,1608.0,
거래량,26,403870,HPSP,55600.0,-0.71,3957.9,6946290,45758.8,
거래량,27,012210,삼미금속,12630.0,-3.07,812.6,6527237,2911.4,
거래량,28,001510,SK증권,2460.0,-2.19,158.4,6518352,5689.9,
거래량,29,014530,극동유화,3415.0,3.33,238.1,6487553,1190.8,
거래량,30,073010,케이에스피,3350.0,20.07,208.6,6285131,1346.4,
거래량,31,386380,스카이랩스,26100.0,-13.86,1749.2,6170777,4896.9,
거래량,32,010580,에스엠벡셀,2540.0,0.0,160.2,6167970,2825.8,
거래량,33,413630,씨피시스템,4200.0,5.79,245.4,5859232,1530.3,
거래량,34,0011A0,액스비스,11700.0,12.5,684.1,5819509,1092.0,
거래량,35,073240,금호타이어,7680.0,8.17,414.4,5520210,22061.6,
거래량,36,452450,피아이이,4925.0,13.48,284.0,5496316,1774.4,
거래량,37,005880,대한해운,2110.0,1.44,111.3,5281739,6810.0,
거래량,38,036930,주성엔지니어링,221000.0,7.02,11337.0,5078610,102723.3,
거래량,39,465770,STX그린로지스,3555.0,0.71,198.2,5026514,256.6,
거래량,40,117580,대성에너지,7510.0,4.45,398.3,4954291,2065.2,
