구분,순위,code,name,close,chg_pct,amount_eok,volume,cap_eok,공시
상승률,14,092870,엑시콘,27800.0,15.83,154.0,586895,3628.1,
상승률,15,045390,대아티아이,3545.0,15.28,203.0,5981248,2498.3,
상승률,16,0007C0,아크릴,17190.0,14.07,155.2,894393,1380.4,
상승률,17,396300,세아메카닉스,5200.0,13.79,283.4,5515275,1377.5,
상승률,18,047770,코데즈컴바인,3950.0,12.54,633.7,16135727,1494.8,
상승률,19,417030,니어스랩,32200.0,12.2,290.7,934071,1860.4,
상승률,20,293490,카카오게임즈,9880.0,12.15,312.5,3140970,10546.4,
상승률,21,393890,더블유씨피,10960.0,11.16,151.0,1363280,3709.2,
상승률,22,462860,더즌,3260.0,10.7,216.7,6796694,2339.3,
상승률,23,003160,디아이,26650.0,10.12,247.1,918402,7541.9,
상승률,24,0117P0,피스피스스튜디오,5500.0,10.0,265.2,4667566,779.3,
상승률,25,418420,라온텍,4415.0,9.69,105.8,2288964,1358.7,
상승률,26,013700,까뮤이앤씨,1693.0,9.65,156.7,8730254,1011.6,
상승률,27,950260,인제니아테라퓨틱스(Reg.S),19290.0,9.35,1438.8,7720682,9537.9,
상승률,28,047920,HLB제약,7770.0,9.28,79.9,993602,2548.5,
상승률,29,010580,에스엠벡셀,1796.0,9.05,60.8,3277666,1998.1,
상승률,30,089860,롯데렌탈,51400.0,8.55,221.9,439193,18663.0,
상승률,31,365660,레몬헬스케어,5190.0,8.46,200.9,3808242,698.3,
상승률,32,413630,씨피시스템,4380.0,8.42,200.7,4718911,1595.9,
상승률,33,432470,케이엔에스,10730.0,8.06,61.1,576816,941.2,
상승률,34,261520,이지스,4550.0,7.82,84.9,1620546,467.6,
상승률,35,096770,SK이노베이션,135300.0,7.81,3190.6,2364790,228728.4,
상승률,36,034730,SK,586000.0,7.52,952.6,166124,424865.8,
상승률,37,100840,SNT에너지,32800.0,7.36,125.1,388663,6783.3,
상승률,38,142760,모아라이프플러스,970.0,6.95,67.4,6394025,204.5,
상승률,39,271980,제일약품,11410.0,6.84,110.5,937560,1677.8,
상승률,40,307870,비투엔,1274.0,6.79,64.1,5144606,946.6,
거래량,1,067290,JW신약,2990.0,30.0,1030.6,37241103,1675.5,
거래량,2,198440,강동씨앤엘,2135.0,22.98,770.2,35320452,1300.9,
거래량,3,033340,좋은사람들,481.0,22.39,106.7,22790505,466.3,
거래량,4,225190,LK삼양,980.0,-2.97,230.7,20330164,690.6,
거래량,5,004310,현대약품,8290.0,29.94,1498.5,19592352,2652.8,
거래량,6,001210,금호전기,13070.0,4.73,2208.0,16252776,1617.5,
거래량,7,047770,코데즈컴바인,3950.0,12.54,633.7,16135727,1494.8,
거래량,8,005930,삼성전자,261000.0,0.38,39754.2,15319615,15258787.2,
거래량,9,024840,KBI메탈,6160.0,3.7,789.4,12414465,2666.7,
거래량,10,025980,아난티,5340.0,3.69,522.5,9783548,5195.9,
거래량,11,330350,위더스제약,8320.0,5.85,814.2,9375642,1098.2,
거래량,12,013700,까뮤이앤씨,1693.0,9.65,156.7,8730254,1011.6,
거래량,13,950260,인제니아테라퓨틱스(Reg.S),19290.0,9.35,1438.8,7720682,9537.9,
거래량,14,0039P0,매드업,9180.0,20.79,636.3,6996657,1726.5,
거래량,15,462860,더즌,3260.0,10.7,216.7,6796694,2339.3,
거래량,16,002990,금호건설,16500.0,0.24,1059.5,6464860,6147.9,
거래량,17,142760,모아라이프플러스,970.0,6.95,67.4,6394025,204.5,
거래량,18,047040,대우건설,16820.0,-7.53,1076.5,6292742,69114.7,
거래량,19,014950,삼익제약,6830.0,26.72,407.6,6253571,687.6,
거래량,20,368600,아이씨에이치,961.0,5.6,62.8,6133401,247.9,
거래량,21,090460,비에이치,22000.0,20.68,1271.5,6024977,7416.5,
거래량,22,045390,대아티아이,3545.0,15.28,203.0,5981248,2498.3,
거래량,23,033790,피노,8280.0,5.48,496.7,5955413,6899.1,
거래량,24,321370,센서뷰,1134.0,-10.57,63.6,5558533,585.9,
거래량,25,004770,써니전자,2375.0,0.21,134.7,5548980,843.3,
거래량,26,396300,세아메카닉스,5200.0,13.79,283.4,5515275,1377.5,
거래량,27,064550,바이오니아,11000.0,25.14,566.6,5502757,2839.1,
거래량,28,034220,LG디스플레이,9280.0,-1.69,508.1,5382723,46400.0,
거래량,29,032940,원익,7600.0,-5.0,436.5,5296962,1382.7,
거래량,30,307870,비투엔,1274.0,6.79,64.1,5144606,946.6,
거래량,31,073240,금호타이어,7450.0,1.22,379.8,4999451,21400.9,
거래량,32,003000,부광약품,4380.0,4.66,220.1,4811517,4321.5,
거래량,33,088350,한화생명,5920.0,2.6,283.5,4800557,51417.0,
거래량,34,413630,씨피시스템,4380.0,8.42,200.7,4718911,1595.9,
거래량,35,0117P0,피스피스스튜디오,5500.0,10.0,265.2,4667566,779.3,
거래량,36,443670,에스피소프트,3820.0,2.14,169.7,4297084,917.2,
거래량,37,032820,우리기술,10750.0,-7.33,455.2,4242963,18574.3,
거래량,38,010170,대한광통신,13310.0,-4.66,524.0,3932742,20695.1,
거래량,39,0220W0,한화머시너리앤서비스홀딩스,7310.0,-0.14,287.6,3879270,6178.1,
거래량,40,041190,우리기술투자,6190.0,2.15,236.9,3865180,5199.6,
