구분,순위,code,name,close,chg_pct,amount_eok,volume,cap_eok,공시
상승률,39,093370,후성,14110.0,6.01,1077.2,7649885,15133.7,
상승률,40,462860,더즌,3180.0,6.0,293.9,8996462,2281.9,
거래량,1,069540,빛과전자,4325.0,11.76,3452.2,80463488,4873.9,
거래량,2,203650,드림시큐리티,2795.0,6.68,1112.6,38346026,2842.6,
거래량,3,017900,광전자,10270.0,30.0,2725.7,28971832,5950.8,
거래량,4,005930,삼성전자,249000.0,-4.05,44512.1,17776098,14557233.7,
거래량,5,356680,엑스게이트,17200.0,7.1,2919.1,16673818,4909.5,
거래량,6,014950,삼익제약,9270.0,17.19,1486.8,16132692,933.3,
거래량,7,067290,JW신약,3400.0,-3.27,539.3,15281458,1905.3,
거래량,8,256840,한국비엔씨,2940.0,13.73,415.5,14224047,2010.8,
거래량,9,046970,우리로,7190.0,0.0,1015.7,13693654,3151.0,
거래량,10,010170,대한광통신,14490.0,2.4,1948.3,13441477,22529.9,
거래량,11,411080,샌즈랩,6900.0,25.23,883.0,12870934,1053.5,
거래량,12,024060,흥구석유,14660.0,0.34,1644.1,10720465,2199.0,
거래량,13,010580,에스엠벡셀,2350.0,-8.2,290.6,10680349,2614.4,
거래량,14,003280,흥아해운,1836.0,-2.24,200.3,10602673,4414.2,
거래량,15,443670,에스피소프트,5080.0,7.51,456.5,9065310,1219.7,
거래량,16,004310,현대약품,9990.0,1.73,919.5,8999394,3196.8,
거래량,17,462860,더즌,3180.0,6.0,293.9,8996462,2281.9,
거래량,18,093370,후성,14110.0,6.01,1077.2,7649885,15133.7,
거래량,19,0220W0,한화머시너리앤서비스홀딩스,6790.0,8.47,511.6,7539792,5738.6,
거래량,20,217590,티엠씨,12770.0,17.37,882.8,6987241,3076.8,
거래량,21,187660,페니트리움바이오,8460.0,2.05,602.4,6984404,5411.5,
거래량,22,036540,SFA반도체,7530.0,6.96,521.4,6972922,12383.9,
거래량,23,001230,동국홀딩스,2135.0,2.89,146.9,6607229,3320.1,
거래량,24,072950,빛샘전자,11240.0,26.29,699.2,6495327,905.1,
거래량,25,459550,알트,2405.0,6.89,151.9,6190103,606.6,
거래량,26,001210,금호전기,10770.0,-13.49,746.8,6067241,1332.9,
거래량,27,441270,파인엠텍,9210.0,11.1,538.2,5901808,3887.1,
거래량,28,100130,동국S&C,1412.0,4.9,89.4,5716102,806.9,
거래량,29,042510,라온시큐어,11300.0,20.47,618.9,5506473,1255.0,
거래량,30,480370,씨케이솔루션,1954.0,9.65,107.6,5248785,634.7,
거래량,31,115440,우리넷,8890.0,7.11,489.5,5239052,959.6,
거래량,32,012210,삼미금속,11520.0,-6.27,636.2,5141017,2655.5,
거래량,33,452260,한화갤러리아,2660.0,-0.75,140.8,5082816,5156.7,
거래량,34,003350,한국화장품제조,14970.0,-4.71,807.5,5002986,3392.2,
거래량,35,047040,대우건설,18760.0,-5.68,912.4,4830380,77086.3,
거래량,36,032820,우리기술,13850.0,-1.42,669.5,4806413,23930.7,
거래량,37,316140,우리금융지주,36850.0,4.99,1708.4,4712956,271505.8,
거래량,38,0015N0,아로마티카,12050.0,13.79,570.5,4707902,1515.5,
거래량,39,010140,삼성중공업,22100.0,3.27,1030.9,4705935,194480.0,
거래량,40,005160,동국산업,3125.0,23.03,147.7,4698344,1695.1,
