구분,순위,code,name,close,chg_pct,amount_eok,volume,cap_eok,공시
상승률,24,018290,브이티,13540.0,10.71,51.5,393591,4731.1,
상승률,25,001530,DI동일,28050.0,10.65,62.9,222610,5810.7,
상승률,26,234340,헥토파이낸셜,23400.0,10.38,580.6,2493990,3269.1,
상승률,27,004490,세방전지,66300.0,10.32,196.8,300491,9189.2,
상승률,28,032940,원익,6700.0,9.66,204.3,2816282,1218.9,
상승률,29,000370,한화손해보험,8450.0,9.31,155.7,1887862,9864.4,
상승률,30,010950,S-Oil,149200.0,9.14,603.2,410755,167973.5,
상승률,31,251970,펌텍코리아,61700.0,9.01,62.0,102598,7650.8,
상승률,32,389680,유디엠텍,1913.0,8.88,56.2,2761308,159.2,
상승률,33,088350,한화생명,5950.0,8.58,518.1,8918369,51677.5,
상승률,34,285130,SK케미칼,54200.0,8.51,80.2,152427,9375.9,
상승률,35,257720,실리콘투,53300.0,8.44,1103.4,2143399,34952.1,
상승률,36,123330,제닉,36500.0,7.99,115.3,323714,2908.6,
상승률,37,032580,피델릭스,4700.0,7.8,66.3,1468015,1557.2,
상승률,38,003350,한국화장품제조,14440.0,7.6,695.8,4756781,3272.1,
상승률,39,280360,롯데웰푸드,146300.0,7.57,88.6,61535,13466.3,
상승률,40,483350,딜리셔스,3460.0,7.12,70.8,2041858,757.0,
거래량,1,002990,금호건설,17020.0,12.34,5979.3,35361722,6341.6,
거래량,2,001210,금호전기,10680.0,29.93,2531.9,25740562,1321.8,임원ㆍ주요주주특정증권등소유상황보고서
거래량,3,288980,모아데이타,312.0,30.0,75.5,24907083,113.5,주식등의대량보유상황보고서(약식) | [기재정정]대출원리금연체사실발생              (대출원리금 연체사유 해소)
거래량,4,041190,우리기술투자,6490.0,5.7,1492.2,22241047,5451.6,
거래량,5,018000,유니슨,1214.0,6.49,216.5,17445691,3150.3,
거래량,6,005930,삼성전자,257000.0,-3.38,39258.5,15106746,15024936.0,
거래량,7,462860,더즌,2950.0,5.92,360.9,11653519,2116.8,
거래량,8,032820,우리기술,12510.0,2.21,1218.0,9468861,21615.4,
거래량,9,088350,한화생명,5950.0,8.58,518.1,8918369,51677.5,
거래량,10,010170,대한광통신,14310.0,-3.7,1218.6,8453108,22250.0,
거래량,11,0155E0,해치텍,15120.0,-10.27,1435.8,8075517,829.7,
거래량,12,030530,원익홀딩스,19080.0,-5.78,1669.0,7945528,14737.0,
거래량,13,043200,파루,1475.0,10.82,115.7,7516071,308.3,
거래량,14,079650,서산,5070.0,6.74,378.8,7181328,1014.0,
거래량,15,047040,대우건설,19690.0,-1.55,1382.5,7118054,80907.7,
거래량,16,069540,빛과전자,2930.0,-5.48,204.9,6886401,3301.9,
거래량,17,368600,아이씨에이치,1035.0,-1.43,63.8,5847345,267.0,
거래량,18,0220W0,한화머시너리앤서비스홀딩스,7440.0,-2.23,423.8,5692771,6288.0,
거래량,19,024840,KBI메탈,5750.0,2.86,326.7,5652754,2489.2,
거래량,20,950260,인제니아테라퓨틱스(Reg.S),18000.0,3.75,1001.1,5522322,8900.0,
거래량,21,064260,다날,5550.0,3.54,301.3,5376878,4198.3,
거래량,22,299660,셀리드,2155.0,4.11,115.2,4947442,635.8,
거래량,23,003350,한국화장품제조,14440.0,7.6,695.8,4756781,3272.1,
거래량,24,108230,톱텍,3385.0,1.2,163.1,4596851,1287.1,
거래량,25,204620,글로벌텍스프리,5960.0,15.28,260.3,4469089,4188.9,
거래량,26,073240,금호타이어,7360.0,3.52,313.9,4338159,21142.4,
거래량,27,010580,에스엠벡셀,1718.0,11.63,78.0,4264399,1911.3,
거래량,28,046970,우리로,5110.0,11.69,219.8,4244873,2239.5,
거래량,29,356680,엑스게이트,12020.0,1.86,523.7,4163017,3430.9,
거래량,30,067290,JW신약,2100.0,5.53,85.0,4078552,1176.8,
거래량,31,019170,신풍제약,10090.0,14.14,396.7,3848986,5289.0,
거래량,32,001510,SK증권,2575.0,-1.53,95.7,3705274,5955.8,
거래량,33,003530,한화투자증권,5000.0,4.17,186.2,3692359,10727.4,
거래량,34,012690,모나리자,1498.0,3.03,55.8,3556314,547.8,
거래량,35,034020,두산에너빌리티,88200.0,2.68,3085.7,3536511,564974.9,
거래량,36,900270,헝셩그룹,3770.0,6.35,145.9,3532878,192.7,
거래량,37,000660,SK하이닉스,1653000.0,-4.45,59842.4,3531892,12075038.8,
거래량,38,203650,드림시큐리티,2125.0,0.24,75.9,3468936,2161.2,
거래량,39,215600,신라젠,2600.0,-2.07,91.5,3408468,3602.4,
거래량,40,351320,넥사다이내믹스,2565.0,0.59,89.6,3377951,761.8,
