구분,순위,code,name,close,chg_pct,amount_eok,volume,cap_eok,공시
거래대금,25,093370,후성,14780.0,4.75,1353.5,9222777,15852.3,
거래대금,26,062970,한국첨단소재,3360.0,29.98,1342.2,43673913,1012.1,
거래대금,27,373220,LG에너지솔루션,365500.0,3.98,1224.1,337242,855270.0,
거래대금,28,042700,한미반도체,222500.0,-1.11,1184.2,529125,212069.6,
거래대금,29,298040,효성중공업,2689000.0,-4.07,1150.6,42458,250737.1,
거래대금,30,000990,DB하이텍,116700.0,4.85,1078.1,920071,50769.9,
거래대금,31,005380,현대차,367000.0,-1.21,1063.5,287552,751461.0,
거래대금,32,336260,두산퓨얼셀,51600.0,7.95,1020.7,1983282,33794.8,
거래대금,33,316140,우리금융지주,36350.0,-1.36,992.0,2732382,267821.9,
거래대금,34,055550,신한지주,112200.0,-2.09,989.1,878720,526723.2,
거래대금,35,028260,삼성물산,347000.0,-3.21,985.5,281242,562721.5,
거래대금,36,012330,현대모비스,394500.0,-1.38,977.0,245508,354342.2,
거래대금,37,267260,HD현대일렉트릭,700000.0,-5.28,963.9,136400,252329.9,
거래대금,38,032830,삼성생명,285500.0,-4.19,950.6,329258,571000.0,
거래대금,39,203650,드림시큐리티,2800.0,0.18,926.3,32567013,2847.7,
거래대금,40,066570,LG전자,202000.0,1.92,916.4,454680,329027.0,
상승률,1,062970,한국첨단소재,3360.0,29.98,1342.2,43673913,1012.1,
상승률,2,354200,엔젠바이오,1649.0,29.94,72.4,4585045,147.4,대표이사변경
상승률,3,158430,아톤,6310.0,29.84,675.5,11780434,1544.8,
상승률,4,437730,삼현,52700.0,29.8,548.0,1130542,16709.9,
상승률,5,054920,한컴위드,5230.0,29.78,491.0,10102187,1475.8,
상승률,6,014950,삼익제약,11690.0,26.11,2374.9,21267960,1176.9,
상승률,7,391710,코닉오토메이션,1502.0,24.75,108.6,7410959,640.2,
상승률,8,160190,하이젠알앤엠,25000.0,24.69,491.0,1965338,7722.0,
상승률,9,010580,에스엠벡셀,2790.0,18.72,584.5,21456683,3103.9,최대주주등소유주식변동신고서 | 주식등의대량보유상황보고서(일반)
상승률,10,199430,케이엔알시스템,19570.0,17.75,160.7,839789,2191.3,
상승률,11,0015S0,페스카로,9200.0,17.2,149.3,1624283,907.7,
상승률,12,056190,SFA,28800.0,15.43,142.3,507274,10341.7,
상승률,13,042510,라온시큐어,12960.0,14.69,1542.9,11757859,1439.3,
상승률,14,071200,인피니트헬스케어,12950.0,14.5,290.4,2261895,3159.3,
상승률,15,030530,원익홀딩스,25050.0,14.38,2520.2,9961088,19348.1,
상승률,16,036540,SFA반도체,8600.0,14.21,1506.4,17692195,14143.6,
상승률,17,058610,에스피지,102800.0,13.34,1716.5,1663373,22798.3,
상승률,18,448900,한국피아이엠,53900.0,12.17,101.8,189380,3274.1,
상승률,19,413630,씨피시스템,4500.0,11.52,347.2,7894552,1639.6,
상승률,20,163280,에어레인,3965.0,11.06,63.8,1525996,539.4,
상승률,21,125490,한라캐스트,11320.0,10.98,439.6,3845641,4132.1,
상승률,22,432470,케이엔에스,10180.0,10.77,173.8,1622038,892.9,
상승률,23,036220,오상헬스케어,7210.0,10.58,320.1,4135650,1031.7,
상승률,24,475580,에이럭스,7700.0,9.69,155.2,1931419,1049.1,
상승률,25,358570,지아이이노베이션,9150.0,9.32,70.0,748905,5903.2,
상승률,26,456160,지투지바이오,34500.0,9.18,307.6,851128,5737.2,
상승률,27,429270,시지트로닉스,3380.0,9.03,62.6,1727644,218.0,
상승률,28,053950,경남제약,2295.0,8.77,87.3,3596727,450.3,
상승률,29,417200,LS머트리얼즈,12200.0,8.64,292.9,2363688,8253.6,
상승률,30,372910,한컴라이프케어,2065.0,8.57,266.7,12053363,571.5,
상승률,31,087010,펩트론,150800.0,8.41,282.9,190400,35162.6,
상승률,32,067290,JW신약,3680.0,8.24,1634.0,42809352,2062.2,
상승률,33,226950,올릭스,108300.0,8.19,446.3,410313,24638.8,
상승률,34,336260,두산퓨얼셀,51600.0,7.95,1020.7,1983282,33794.8,
상승률,35,052220,iMBC,1879.0,7.86,114.2,5554541,432.2,
상승률,36,033640,네패스,23900.0,7.66,52.8,223460,5511.1,
상승률,37,290550,디케이티,17190.0,7.57,102.2,595448,3438.2,
상승률,38,092220,KEC,2750.0,7.42,59.6,2124585,1104.2,
상승률,39,053300,한국정보인증,5500.0,7.42,385.9,6680180,2176.1,
상승률,40,031980,피에스케이홀딩스,166900.0,7.33,447.1,266518,35987.6,
거래량,1,062970,한국첨단소재,3360.0,29.98,1342.2,43673913,1012.1,
거래량,2,067290,JW신약,3680.0,8.24,1634.0,42809352,2062.2,
거래량,3,017900,광전자,10660.0,3.8,3716.9,34437908,6176.8,
거래량,4,203650,드림시큐리티,2800.0,0.18,926.3,32567013,2847.7,
거래량,5,201490,미투온,2955.0,-4.98,868.1,23076550,967.0,
거래량,6,010580,에스엠벡셀,2790.0,18.72,584.5,21456683,3103.9,최대주주등소유주식변동신고서 | 주식등의대량보유상황보고서(일반)
거래량,7,014950,삼익제약,11690.0,26.11,2374.9,21267960,1176.9,
거래량,8,069540,빛과전자,4120.0,-4.74,796.8,19008166,4642.9,
거래량,9,036540,SFA반도체,8600.0,14.21,1506.4,17692195,14143.6,
거래량,10,004310,현대약품,10120.0,1.3,1680.1,15869200,3238.4,
거래량,11,462860,더즌,3140.0,-1.26,487.2,14453954,2253.2,
거래량,12,372910,한컴라이프케어,2065.0,8.57,266.7,12053363,571.5,
거래량,13,356680,엑스게이트,17550.0,2.03,2074.2,11810974,5009.4,
거래량,14,158430,아톤,6310.0,29.84,675.5,11780434,1544.8,
거래량,15,042510,라온시큐어,12960.0,14.69,1542.9,11757859,1439.3,
거래량,16,005930,삼성전자,248500.0,-0.2,28492.2,11435506,14528002.3,
거래량,17,054920,한컴위드,5230.0,29.78,491.0,10102187,1475.8,
거래량,18,030530,원익홀딩스,25050.0,14.38,2520.2,9961088,19348.1,
거래량,19,093370,후성,14780.0,4.75,1353.5,9222777,15852.3,
거래량,20,413630,씨피시스템,4500.0,11.52,347.2,7894552,1639.6,
거래량,21,391710,코닉오토메이션,1502.0,24.75,108.6,7410959,640.2,
거래량,22,332570,PS일렉트로닉스,8400.0,4.22,633.9,7336524,3859.0,
거래량,23,411080,샌즈랩,6900.0,0.0,484.3,6704559,1053.5,
거래량,24,053300,한국정보인증,5500.0,7.42,385.9,6680180,2176.1,
거래량,25,052220,iMBC,1879.0,7.86,114.2,5554541,432.2,
거래량,26,003280,흥아해운,1802.0,-1.85,92.6,5131997,4332.5,
거래량,27,024060,흥구석유,14980.0,2.18,765.6,5108707,2247.0,
거래량,28,032820,우리기술,13210.0,-4.62,671.6,5096353,22824.8,
거래량,29,010170,대한광통신,14140.0,-2.42,715.3,5033724,21985.7,
거래량,30,443670,에스피소프트,5080.0,0.0,255.4,4941381,1219.7,
거래량,31,047040,대우건설,19130.0,1.97,903.3,4775578,78606.6,
거래량,32,354200,엔젠바이오,1649.0,29.94,72.4,4585045,147.4,대표이사변경
거래량,33,009580,무림P&P,1670.0,2.96,81.5,4557129,1041.6,
거래량,34,048770,TPC로보틱스,4455.0,5.57,208.7,4537509,699.3,
거래량,35,452260,한화갤러리아,2455.0,-7.71,117.6,4518111,4759.3,
거래량,36,046970,우리로,7110.0,-1.11,310.5,4380925,3116.0,
거래량,37,459550,알트,2455.0,2.08,108.8,4291294,619.2,
거래량,38,036220,오상헬스케어,7210.0,10.58,320.1,4135650,1031.7,
거래량,39,217590,티엠씨,12960.0,1.49,521.8,4030303,3122.6,
거래량,40,010140,삼성중공업,20700.0,-6.33,845.6,4014857,182160.0,
