구분,순위,code,name,close,chg_pct,amount_eok,volume,cap_eok,공시
상승률,8,190510,나무가,16480.0,18.73,313.0,1852875,2321.3,
상승률,9,033340,좋은사람들,649.0,17.79,364.7,57654412,629.2,[기재정정]주식병합결정
상승률,10,101000,KS인더스트리,1283.0,17.28,52.3,4110641,127.2,
상승률,11,0155E0,해치텍,14650.0,16.64,930.7,6219487,803.9,
상승률,12,351320,넥사다이내믹스,4335.0,16.38,66.5,1604885,1287.4,주식등의대량보유상황보고서(약식) | 주식등의대량보유상황보고서(약식)
상승률,13,417500,제이아이테크,4125.0,16.36,59.8,1489880,1352.4,
상승률,14,354320,알멕,37550.0,16.25,110.1,300576,2400.0,
상승률,15,387690,레메디,18140.0,15.17,1308.8,7214866,1383.3,
상승률,16,100840,SNT에너지,37600.0,14.98,420.1,1163848,7776.0,
상승률,17,0039P0,매드업,9340.0,14.18,977.7,10244859,1756.6,
상승률,18,336260,두산퓨얼셀,49900.0,13.8,1694.2,3298077,32681.4,
상승률,19,052690,한전기술,122300.0,13.66,1095.5,912549,46743.1,
상승률,20,160190,하이젠알앤엠,21800.0,13.66,158.6,734282,6733.6,
상승률,21,053950,경남제약,2170.0,13.02,59.2,2652907,425.7,
상승률,22,083650,비에이치아이,67700.0,12.83,898.4,1338348,20949.3,
상승률,23,000990,DB하이텍,100800.0,12.12,742.7,736213,43852.6,
상승률,24,115180,큐리언트,25750.0,11.71,88.2,354426,9665.0,
상승률,25,131970,두산테스나,82700.0,11.31,331.3,398307,15983.6,
상승률,26,000150,두산,1271000.0,11.3,1256.6,101468,205823.6,
상승률,27,034020,두산에너빌리티,87900.0,10.98,5319.3,6221607,563053.2,
상승률,28,023790,동일스틸럭스,1604.0,10.85,81.8,4918493,209.6,
상승률,29,000500,가온전선,234500.0,10.61,1197.0,511647,69828.5,
상승률,30,187660,페니트리움바이오,6470.0,10.6,178.4,2822315,4138.6,
상승률,31,131290,티에스이,261500.0,10.57,462.7,178582,28925.6,
상승률,32,048770,TPC로보틱스,4375.0,10.34,425.4,9164275,686.8,
상승률,33,067290,JW신약,3580.0,9.65,2064.0,56595457,2006.1,
상승률,34,098120,마이크로컨텍솔,46550.0,9.53,64.7,140892,3869.6,
상승률,35,047040,대우건설,18410.0,9.26,1666.1,9386445,75648.1,
상승률,36,382900,범한퓨얼셀,18540.0,9.12,107.2,560668,1624.3,
상승률,37,452190,한빛레이저,4065.0,8.84,181.8,4356285,972.4,
상승률,38,178320,서진시스템,36600.0,8.77,481.8,1319827,23296.2,
상승률,39,049070,인탑스,19280.0,8.74,114.4,578543,3035.1,
상승률,40,298040,효성중공업,2965000.0,8.53,1469.7,50834,276472.8,
거래량,1,033340,좋은사람들,649.0,17.79,364.7,57654412,629.2,[기재정정]주식병합결정
거래량,2,067290,JW신약,3580.0,9.65,2064.0,56595457,2006.1,
거래량,3,386380,스카이랩스,30550.0,30.0,7804.4,29477563,5731.8,주식등의대량보유상황보고서(약식)
거래량,4,459550,알트,2655.0,4.73,612.6,22138628,669.6,
거래량,5,005930,삼성전자,270000.0,5.68,49001.1,18314016,15784952.2,
거래량,6,012210,삼미금속,10200.0,22.16,1740.0,17285844,2351.3,
거래량,7,162300,신스틸,2125.0,0.95,315.7,14007301,881.3,
거래량,8,004310,현대약품,8420.0,5.91,1028.4,11901951,2694.4,
거래량,9,0039P0,매드업,9340.0,14.18,977.7,10244859,1756.6,
거래량,10,047040,대우건설,18410.0,9.26,1666.1,9386445,75648.1,
거래량,11,048770,TPC로보틱스,4375.0,10.34,425.4,9164275,686.8,
거래량,12,418620,E8,563.0,-1.57,50.6,7617211,111.8,
거래량,13,387690,레메디,18140.0,15.17,1308.8,7214866,1383.3,
거래량,14,034020,두산에너빌리티,87900.0,10.98,5319.3,6221607,563053.2,
거래량,15,0155E0,해치텍,14650.0,16.64,930.7,6219487,803.9,
거래량,16,030530,원익홀딩스,22350.0,-0.67,1399.3,6139238,17262.7,
거래량,17,010170,대한광통신,13470.0,3.54,822.6,6031405,20943.9,
거래량,18,041930,SY동아,5170.0,3.92,345.4,5908324,785.8,
거래량,19,069540,빛과전자,2800.0,3.13,162.2,5721416,3155.4,
거래량,20,047770,코데즈컴바인,4070.0,-1.57,233.6,5607240,1540.2,
거래량,21,079650,서산,6710.0,-0.3,358.3,5203851,1342.0,
거래량,22,053260,금강철강,6410.0,6.3,342.8,5190345,1200.0,
거래량,23,023790,동일스틸럭스,1604.0,10.85,81.8,4918493,209.6,
거래량,24,228340,동양파일,4310.0,4.87,214.8,4871210,862.0,
거래량,25,001210,금호전기,12680.0,4.19,589.1,4622395,1569.3,
거래량,26,452190,한빛레이저,4065.0,8.84,181.8,4356285,972.4,
거래량,27,014950,삼익제약,8780.0,29.88,343.2,4267743,883.9,
거래량,28,025980,아난티,5470.0,-4.2,229.0,4206235,5322.4,
거래량,29,950260,인제니아테라퓨틱스(Reg.S),16230.0,4.17,680.9,4201256,8024.9,
거래량,30,101000,KS인더스트리,1283.0,17.28,52.3,4110641,127.2,
거래량,31,005935,삼성전자우,199600.0,4.18,7783.2,3937232,1601532.9,
거래량,32,028670,팬오션,6060.0,1.68,224.6,3724372,32394.9,
거래량,33,033790,피노,9460.0,-7.25,350.5,3572846,7882.3,
거래량,34,003280,흥아해운,1739.0,0.87,60.9,3486187,4181.0,
거래량,35,000660,SK하이닉스,1783000.0,8.26,61131.5,3480094,13024678.9,
거래량,36,088350,한화생명,5890.0,2.61,201.4,3450839,51156.4,
거래량,37,388050,지투파워,10460.0,6.73,354.3,3405212,1957.0,
거래량,38,336260,두산퓨얼셀,49900.0,13.8,1694.2,3298077,32681.4,
거래량,39,032820,우리기술,10920.0,2.73,348.6,3210409,18868.1,
거래량,40,003490,대한항공,30350.0,0.5,966.0,3184473,111755.0,
